order_date,customer_id,email,product_id,quantity,price,shipping_status
2024-04-20,Customer 9770,user754@gmail.com,PROD-839,5.0,89.15692948481804,In-Transit
2024-09-05,Customer 1193,user835@outlook.com,PROD-227,3.0,28.92570657553371,delivered
2024-05-30,C3394,user840@yahoo.com,PROD-642,4.0,49.18544486374907,delivered
2024-07-01,CUS-5005,user956@outlook.com,PROD-591,7.0,88.99511839309297,SHIPPED
2024-12-01,CUS-7716,user678@company.com,PROD-813,8.0,114.39932202932414,In Transit
2024-04-04,Customer 9921,user491@gmail.com,PROD-515,2.0,79.1800576549377,Shipped
2025-01-08,CUST-8815,user303@outlook.com,PROD-128,9.0,71.88003426558221,shipped
2025-02-03,CUST-4451,user980@outlook.com,PROD-982,9.0,70,DELIVERED
2024-01-08,C8616, user307@outlook.com ,PROD-968,4.0,28.19301759950823,Pending
2025-01-22,CUS-3800,user649@company.com,,3.0,188.15286057687746,Pending
2024-12-25,CUST-9333,user543@hotmail.com,PROD-170,9.0,$173.56,shipped
2025-01-22,CUST-2455,user787@hotmail.com,PROD-975,3.0,144.50323729929536,In-Transit
2024-07-02,6808,user617@yahoo.com,PROD-589,6.0,58.77017718023422,Delivered
2024-10-07,5796,user281@gmail.com,PROD-572,4.0,30.387255182758935,In-Transit
2024-07-13,CUS-2325,user195@yahoo.com,PROD-593,7.0,50.970399642875435,delivered
2024-12-17,CUS-2159,user732@hotmail.com,PROD-955,6.0,91.23523261398566,DELIVERED
2024-07-13,CUST-5987,user890@gmail.com,PROD-621,9.0,153.7447894697704,delivered
2024-06-03,CUS-5697,user889@outlook.com,PROD-362,6.0,198.79094658443714,in transit
2024-04-02,4828,user261@outlook.com,PROD-291,2.0,59.86683177339381,delivered
2024-06-08,CUS-1703,user133@yahoo.com,PROD-125,5.0,$-171.60,Pending
2024-03-01,C6482,user657@gmail.com,PROD-607,1.0,123.36762409191404,Pending
2024-05-01,CUS-2800,user212@hotmail.com,PROD-328,3.0,92.07969522576902,DELIVERED
2024-02-20,5912,user966@hotmail.com,PROD-134,2.0,98.25138108503845,delivered
2025-02-06,CUS-1855,user929@outlook.com,PROD-687,9.0,165.3084154570826,shipped
2024-10-03,3866,user366@outlook.com,PROD-860,4.0,170.05502325346453,shipped
2024-01-05,CUST-1182,user756@hotmail.com,PROD-668,1.0,50.243191544176014,SHIPPED
2024-04-01,CUS-6670,user598@outlook.com,PROD-111,2.0,$45.58,Delivered
2024-06-18,6823,user791@outlook.com,PROD-703,866.0,165.18580502813504,DELIVERED
2024-11-12,CUST-2517,user237@gmail.com,PROD-937,9.0,91.96454853852197,delivered
2024-01-22,CUST-6002,user410@gmail.com,PROD-232,7.0,51.98667722078413,DELIVERED
2025-02-08,4629,user426@gmail.cm,PROD-575,1.0,81.83685409531817,In-Transit
2024-11-21,9210,user134@hotmail.com,PROD-423,8.0,33.742601122003855,Shipped
2024-01-01,Customer 7132,user328@gmail.com,PROD-737,8.0,160.23341896808844,In Transit
2024-02-07,CUST-3896,user316yahoo.com,PROD-880,6.0,61.79863995495148,Pending
2024-05-30,C8878,user882@company.com,PROD-329,2.0,149.53899331631135,In Transit
2024-11-18,C4041,user842@outlook.com,PROD-182,3.0,33.12561174391743,in transit
2024-09-14,Customer 3349,user994@gmail.com,PROD-356,1.0,43.358708452479256,Pending
2024-02-22,Customer 7581,user217@hotmail.com,PROD-565,2.0,$83.93,Delivered
2024-10-10,C7852,user444@outlook.com,PROD-882,4.0,179.99235198540165,delivered
2024-07-14,Customer 3740,user821@hotmail.com,PROD-981,5.0,130,SHIPPED
2025-02-07,6233,user830@company.com,PROD-742,4.0,184.5815252256808,In Transit
2025-01-18,CUST-6699,user382@outlook.com,PROD-632,1.0,173.73488346772243,In Transit
2024-02-27,CUST-3520,user240@outlook.com,PROD-114,599.0,$152.70,pending
